id,name,popularity,followers,genres
0jUQSUOcM7lxVn5eVGTkzQ,Justine Skye,67.0,784030.0,"['pop r&b', 'r&b']"
5LHRHt1k9lMyONurDHEdrp,Tyga,78.0,6881619.0,"['hip hop', 'pop rap', 'rap', 'trap']"
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,66.0,1735444.0,['bedroom soul']
6fOKLk8GmQ8xKogCRuuAwD,Teqkoi,54.0,102970.0,"['lo-fi chill', 'sad lo-fi']"
59SThek9uTINSehGNcgmsi,Aiko,51.0,9445.0,"['lo-fi chill', 'sad lo-fi']"
4jpsw9CQS439N0B7SecMgf,Ant Saunders,46.0,85458.0,"['chill r&b', 'viral rap']"
4CWpoyuE7e9NvBkUSTmJfq,RŮDE,49.0,141626.0,"['japanese chillhop', 'rochester mn indie']"
6trEYfLSuAd9CS8bCy4sOH,demxntia,56.0,100444.0,"['bedroom r&b', 'emo rap']"
1e7K8jD3wRuQfnwDAOeGqe,Fiji Blue,56.0,250146.0,['chill pop']
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,74.0,3337690.0,['chill pop']
31mtcsgS3CJW5dEPlG83E7,untrusted,49.0,11461.0,['sad lo-fi']
2uSVRVjYZ0PlJPdFHnBETu,creamy,64.0,29165.0,"['sad lo-fi', 'slowed and reverb', 'sped up']"
2MDj296KJIfgWDNBtHzeFi,11:11 Music Group,65.0,19369.0,"['sad lo-fi', 'sped up']"
6vCIRD06VaQwwaZS0TqiCz,Foster,47.0,36086.0,"['sad lo-fi', 'sad rap']"
01y8iBZYk8aeNfPsuTVrAt,Sody,51.0,151657.0,['alt z']
1bq8rqNnfrojn0OSAfeNXJ,Sarcastic Sounds,59.0,223305.0,"['lo-fi chill', 'sad lo-fi']"
5yaF4LUw7ON1RmE4O8Q03C,itssvd,61.0,77212.0,"['lo-fi chill', 'sad lo-fi']"
2jjSx5EpZwv9iBAgFkGWPh,CORBAL,67.0,9231.0,"['lo-fi chill', 'sad lo-fi']"
4GOxZH5EE1JMHO0z8QiW4t,Dibyo,54.0,8416.0,"['lo-fi chill', 'sad lo-fi']"
5YPCpDIPOY4WqY9Bqdw4Uc,Jimmy Brown,53.0,140131.0,['bedroom r&b']
5q6W2V8zwYbrEA0SSEg0IX,Stract,49.0,9617.0,"['lo-fi chill', 'sad lo-fi']"
4kTancl0Qa8Y7J0QKKTCrz,Kayou.,42.0,80009.0,['japanese chillhop']
3sKeaby6GMSJWgYueZaSjE,Mokita,59.0,185328.0,"['chill pop', 'singer-songwriter pop']"
4IVAbR2w4JJNJDDRFP3E83,6LACK,72.0,4386129.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']"
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,65.0,2133977.0,"['pop', 'post-teen pop']"
5lcDGoJUr5WY5bCFAfYbCU,KIRBY,53.0,141585.0,"['alternative r&b', 'indie triste']"
6Xz6ZnGZZ1KKct4jTyKKZv,SwitchOTR,55.0,87243.0,"['chill drill', 'melodic drill']"
1WO1hFAkFbeo9tV3uVX7Dy,A1 x J1,58.0,214945.0,"['chill drill', 'melodic drill']"
0K3Jtj8PRdPfgYLua8X1dv,Yusei,47.0,102622.0,['slowed and reverb']
6bNCZ9mUA7Qpg8Vu6WGox4,Faime,45.0,43405.0,[]
3pc0bOVB5whxmD50W79wwO,keshi,74.0,2918331.0,['chill r&b']
3vK0AN7hAMXqekxH3HdtFp,Ruffin,28.0,5390.0,[]
0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,54.0,548482.0,"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']"
7zkwepHPyac6tCYl0fL0co,ASTN,58.0,280581.0,['bedroom soul']
6UWui6Csqc1ywqnDzjOWnk,Kid Travis,52.0,127541.0,['dark r&b']
3L1qgTsUqavkiygkIKfWJD,Denise Julia,55.0,94565.0,[]
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,72.0,7096507.0,"['pop', 'r&b', 'rap']"
5uLkZ7FWMTBUg1corQqdkR,Lund,56.0,514741.0,"['cloud rap', 'emo rap']"
4F9apzBcSE0OSfHYbxo4RF,80purppp,63.0,128672.0,"['bedroom r&b', 'sad lo-fi']"
4YJkA3YshwZ8FwljpMW0II,sagun,49.0,174673.0,"['lo-fi chill', 'sad lo-fi']"
7gvbCoLA8lJUktp8G2xIRR,Peachy!,53.0,220074.0,['lo-fi beats']
0HthCchcL0kVLHTr113Vk1,mxmtoon,62.0,1835226.0,"['alt z', 'bedroom pop', 'indie pop', 'pov: indie']"
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,80.0,7618267.0,"['melodic rap', 'rap', 'trap']"
2FcgwIGEPmPyItFPscscDO,Vluestar,52.0,21756.0,"['lo-fi chill', 'sad lo-fi']"
56z648PaYM48U4OLCtuClS,AtariJones,35.0,2884.0,['chill baile']
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,94.0,69417099.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
4egd57eyEccqfOkHxoQqAj,Justin Park,47.0,86027.0,"['bedroom r&b', 'chill r&b']"
5lKJ1MdVwexXUEEUFLI4l9,Rnla,44.0,21290.0,['lo-fi chill']
3R80OE4RViOWbnuvqh0j8a,thuy,64.0,232053.0,['bedroom r&b']
6sjYoprgk0hVjBA77kIXUr,DCMBR,43.0,6046.0,['trap soul']
0WCI8FhrRg1eGElGlN6vD4,IWL,36.0,4276.0,[]
1K7YtcHPtlRElwREBCMKD4,SVMP,36.0,2856.0,['lo-fi chill']
0Ym5QNtGZn5e9Lrs9Y1jWz,Zebatin,39.0,3629.0,['lo-fi chill']
4lET4bWdSD116tQndRZ96X,Fallen Oceans,37.0,1287.0,['lo-fi chill']
6YnaF6icmmm03VSrrM28ft,boy in skirt,46.0,9776.0,['slowed and reverb']
0E1HulHZpqPQBOA8isuQ7a,Skinny Atlas,48.0,29132.0,"['lo-fi chill', 'sad lo-fi']"
5fSVkkuijRIpxuvSqysYiP,Snøw,62.0,145761.0,"['sad lo-fi', 'sad rap']"
3sWtaNsmsCx0TFaQkP8QAm,cøzybøy,47.0,57921.0,"['emo rap', 'lo-fi chill', 'sad lo-fi']"
59yO7tLFDTBR217x4u8iJn,pretence,44.0,1707.0,[]
5l81swbnEwWXCTQiEYmATF,Anna Hamilton,41.0,58959.0,['acoustic chill']
3x29Ap4i7afDnr89hUuhiM,fenekot,59.0,76885.0,[]
4HAfqyKr4Sqtab6ttHWXgE,MASN,53.0,102312.0,['sad rap']
59KX7XUUgAOOo5IyDjca0T,Verzache,55.0,233310.0,"['lo-fi chill', 'sad lo-fi']"
21mKp7DqtSNHhCAU2ugvUw,ODESZA,69.0,1519592.0,"['chillwave', 'edm', 'indietronica']"
55U998XxmxjicLMKDSz6R3,Bettye LaVette,56.0,43963.0,['soul blues']
5Hx084y0lkukp4MHLFmj3S,Monty Datta,51.0,55751.0,"['lo-fi chill', 'sad lo-fi']"
2NM1t8dMvgeu9Lfl06574g,Mishaal Tamer,54.0,51922.0,"['lo-fi chill', 'sad lo-fi']"
2XBiI8PjCnjJ3XKWtiKcvc,brb.,57.0,122954.0,"['bedroom r&b', 'singaporean pop']"
4owATw6JCMuUxeWdh3eiyg,Beowülf,51.0,72982.0,"['lo-fi chill', 'sad lo-fi']"
5Dq2DMerDcvcdlzPTmo6Jn,KAYDEN,44.0,83386.0,['singer-songwriter pop']
5dLfdoRqimRnbTC19bdbRD,Gustixa,55.0,135682.0,['indonesian viral pop']
7BPQzcw927WoBtakErDh6d,Kochetkovv,55.0,21394.0,"['lo-fi chill', 'sad lo-fi', 'slowed and reverb']"
5XE0fiZWGbq9TcSuWwJ1fA,potsu,57.0,326091.0,"['japanese chillhop', 'lo-fi rap']"
3LIh5lV3zpZkgmO0K6R6bq,JBEE,60.0,122200.0,"['chill drill', 'melodic drill']"
4ocdD0Bi1syVqLs1GiHqQ9,Mixtape Madness,59.0,265960.0,"['melodic drill', 'uk drill', 'uk hip hop']"
1lHG5Nh4kVcBViogIek98t,Bunga,33.0,12360.0,"['malaysian hip hop', 'malaysian pop']"
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,82.0,7047988.0,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,58.0,458728.0,['opm']
5Te5N2LAUaxSogUGkzJ003,Nineteen95,38.0,3734.0,[]
3O7oOXK7KPniAPEUorctsi,Sarah Meow,51.0,23973.0,"['lo-fi chill', 'sad lo-fi']"
5r6AkaWwQMMkRBEaaM8AFS,Shiloh,51.0,33704.0,"['lo-fi chill', 'sad lo-fi']"
1PU4kQGbRVMSyvawEYEjFp,Chris James,59.0,49302.0,['singer-songwriter pop']
0e5blBgpur3Y18wS1bzXQC,Rahmania Astrini,41.0,193518.0,"['indonesian pop', 'indonesian r&b', 'indonesian singer-songwriter']"
7b79bQFziJFedJb75k6hFt,Tion Wayne,67.0,881095.0,"['london rap', 'uk hip hop']"
6xRlQCMpg8bmkHlluqDF7Z,Devin Kennedy,58.0,44965.0,['indie r&b']
2pZ83NwGQGiWxC3qJSTPBE,mj apanay,48.0,45869.0,['bedroom r&b']
5pOYIshq4ZLnVBEuw8sF6f,Gavin Haley,39.0,48108.0,"['chill pop', 'oc rap']"
2zmrsXMHxagFz6vI2cD7r6,Ella Vos,45.0,207009.0,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'la pop']"
4gjXKx2a7GaIYwSDCBveJx,Patrickananda,47.0,268240.0,['thai pop']
1MF873qFvGywvDUQbldyMH,Zaini,43.0,19672.0,"['lo-fi chill', 'sad lo-fi']"
4k1cMkJjG3UCRptckbpAnC,French The Kid,58.0,162475.0,"['chill drill', 'melodic drill', 'uk hip hop']"
7JFinw4LobpCUjapyKvsjo,Sam Wills,53.0,67416.0,['uk contemporary r&b']
5GACks0pdDAgyd63kXBJFk,Honey Mooncie,48.0,7222.0,[]
2N0c1H0QXGAfZQHASg7ir4,Eluzai,40.0,39320.0,['christian lo-fi']
4uaGojdWj4H6cTJydZUPWG,Christian Kuria,55.0,121141.0,"['chill r&b', 'indie r&b']"
2exebQUDoIoT0dXA8BcN1P,Home,59.0,311146.0,[]
1dPSMH55yhvjYIwqCP4iDj,Luke Chiang,59.0,266615.0,['bedroom r&b']
4mr4X9nJC8DPlNukWbgAaI,HYBS,58.0,163203.0,[]
13iQ9ZfyvF0fJPpT9uVzfi,Fatboibari,50.0,103914.0,"['aesthetic rap', 'dream plugg']"
18CPEToK1OfjJ5B5vDBDKa,Weston Estate,53.0,116039.0,[]
6NLqFFCoVnFwbXzoIB5Col,lofi.samurai,51.0,59241.0,"['japanese chillhop', 'sad lo-fi']"
5GKakcgOxfujEnTZOffcRn,Rufi-O,43.0,20443.0,['sad lo-fi']
2ICXkeX9vhcboodu8Auv8p,Lily Potter,41.0,569.0,[]
1EXymL8zEdU5g62GiBfq6D,b/t,34.0,2954.0,[]
6yMqTedMPaztNCXt74pVMI,Matthew Ifield,43.0,54117.0,[]
3XYWb3tCZvuWv7OvZtuM9G,Lexi Jonga,0.0,572.0,['sad lo-fi']
5J66vFlveTqn4j79SueFCA,LRN Slime,55.0,22430.0,"['lo-fi chill', 'sad lo-fi']"
3bDsGKWVVP8NdrqpiB0rEp,SHRK,52.0,37049.0,"['lo-fi chill', 'sad lo-fi']"
4jGPdu95icCKVF31CcFKbS,Gentle Bones,49.0,83636.0,['singaporean pop']
1UkHuDUhU5Ik4cNH6F4XUq,Raspo,46.0,11696.0,[]
2urobxol2zYHXOUJXDh8n4,Shady Moon,58.0,107875.0,['aesthetic rap']
1ScHz7wPPxVTEKsc9g3Z0c,Rxseboy,59.0,149627.0,"['sad lo-fi', 'sad rap']"
2cAXhrWAztXGwk6r15ibW2,Charlotte Sands,53.0,89601.0,['alt z']
7z6qM92XcUIwugTRs2PcmZ,Patient Zero,42.0,1507.0,"['lo-fi chill', 'sad lo-fi']"
48JtfAggQQpfUXQNxkGm5U,Dept,53.0,171234.0,['bedroom r&b']
63P6hjn73jNbnEFT0gKWKk,Ashley Alisha,51.0,17841.0,[]
7pxMZWBZWMMRH3USeGtu1I,nobody likes you pat,41.0,12563.0,['gen z singer-songwriter']
0Tw99NzcM3Y2t7Q2q88Xss,Julia Alexa,41.0,13685.0,"['lo-fi chill', 'sad lo-fi']"
6sBNAhdkb34YfSofjjZf9L,Belfa,36.0,3503.0,['lo-fi chill']
3DbDp2eOPCBKqQiuVhlQVC,Insowmya,42.0,886.0,[]
0KoZYmcvOpzgV0xJHmBTsH,poofi.,25.0,8703.0,['slowed and reverb']
142VT1MtWzaD13CnOiKFDn,Ben Woodward,46.0,18701.0,['acoustic chill']
2kfmnXYxa9yh0RkUBPjSwZ,Dan Berk,44.0,20893.0,['acoustic chill']
0MBNzfGHTiPYag4DupDXUj,Sarah Kang,54.0,104648.0,['nyc pop']
5nlf0Hcw7PI00zee655ZYX,EyeLoveBrandon,39.0,3553.0,[]
330A2O2MYF4bWFjwM5PJ4z,Rangga Jones,53.0,22917.0,['singaporean pop']
5iWU68xnsNiacwbt1fYEcq,Conor Matthews,46.0,58995.0,['chill pop']
4oEXworvhegyK83rZwVyWL,GSoul,48.0,218953.0,['korean r&b']
2g1JSu9UfRcQQYb3b03Km7,Varien,46.0,85212.0,"['chillstep', 'complextro', 'downtempo', 'filthstep', 'melodic dubstep']"
2aoybyf3mgYIdVA5sX9TFV,Andrew Zink,36.0,975.0,[]
67IWlRdLy3UcfY3q968euj,GEMINI,55.0,180992.0,['korean r&b']
40HzN0eLAMZk4nTHMk9sUA,prxz,46.0,43580.0,"['lo-fi chill', 'sad lo-fi']"
2joIhhX3Feq47H4QXVDOr3,RINI,59.0,691607.0,"['australian r&b', 'bedroom soul']"
2TviQllPVEQ7E68Yr4uPKR,DWLLRS,46.0,62938.0,['chill pop']
0Zoe6ljAJo85rggnN6OaOF,92914,46.0,211987.0,"['chill pop', 'korean indie folk']"
72y6MZHIPEyS64ACSCtIq6,Hisohkah,54.0,28316.0,"['slowed and reverb', 'weirdcore']"
4huXijLHlm8VMzeob86QvD,WMD,56.0,18549.0,['chill beats']
6YJ4EgQzDfJnIHRbqIHAdD,Idealism,52.0,171219.0,"['chillhop', 'lo-fi beats']"
4U6sGpoCZvYkwmwB3VtRTW,Elliott Trent,46.0,58680.0,"['pop r&b', 'trap soul']"
1tM4ox3QsSpl3R2VwLjJ47,Larissa Lambert,49.0,46339.0,['chill r&b']
4qIVPF0s71ZYW3qzhu5GkF,Kina,64.0,787125.0,['sad lo-fi']
33FWu1JTA73HpPE2tBiwNX,Addict.,37.0,9123.0,['lo-fi chill']
6gMyLqdBGrHjR8TdCutVIP,Peter Fenn,45.0,13438.0,['la pop']
06wZ6err8NOnJK992dWO5i,Carl Storm,35.0,17113.0,[]
5exS0bytCYdixgv02DaCm3,William Singe,58.0,621045.0,[]
5iMUho98faEp2w6j5p44PH,j'san,51.0,60736.0,"['chillhop', 'lo-fi beats']"
2i17uDAKnwPO7PlDT4nLaz,the bootleg boy,42.0,42545.0,"['lo-fi chill', 'sad lo-fi']"
4hogj0YFfrnp8n2XqnFwq9,Maberry,30.0,2165.0,['lo-fi chill']
07AgMHs4EQzev6JLB90W2N,Lokel,38.0,4775.0,"['lo-fi chill', 'sad lo-fi']"
4QNplDraGBJxHrpwyDOD53,Tankz,41.0,28912.0,['chill drill']
1LvKB5b2uYh3adUcl1pRPh,Sky McCreery,49.0,46739.0,['gen z singer-songwriter']
4sADZZMvbgQIsCCkmqUYF8,Seon,52.0,32446.0,"['lo-fi chill', 'sad lo-fi', 'sad rap']"
5BxcZnUcETSt90VlbsdugI,Zachary Knowles,48.0,67194.0,"['bedroom soul', 'chill pop', 'singer-songwriter pop']"
5ZFGR5cnp0klB7NVzj6oCS,dhan,44.0,1608.0,"['lo-fi chill', 'sad lo-fi']"
5yXMtEjaBVEtGSyICT1w2b,me7k,42.0,3545.0,"['lo-fi chill', 'sad lo-fi']"
2h36lqLlhIyJt4UpCJrLG5,meynus,50.0,7501.0,"['lo-fi chill', 'sad lo-fi', 'slowed and reverb']"
5Mk3yOBlfweeKamsDiap8H,The Millennial Club,54.0,56586.0,"['bedroom r&b', 'la pop']"
4w2TBvkOu0VyOkZ2Vvp4N9,Niisan,38.0,272.0,['slowed and reverb']
53GouHDfCfsBJIn1OjYmPO,Benjamin Kheng,41.0,14325.0,['singaporean pop']
73aKnLT4O8G2pBEfdlQzrE,Purrple Cat,55.0,72195.0,['chill out']
51qSuC2fSbksAZ19P1m45B,Holem,45.0,3918.0,['sad lo-fi']
369T15zvlCiF4zAzdZNhQL,Arz,52.0,62809.0,"['chill drill', 'melodic drill']"
2LcmL7CeH69d7BXst3M2GB,dwsdmusic,35.0,6561.0,['lo-fi chill']
05U8xYmKMe2z0IjNlI2qG6,Lil Kev,38.0,601.0,[]
3IvnJDS7SNCDivxi0xkiSK,8percent,50.0,60051.0,"['aesthetic rap', 'lo-fi chill']"
1EJzWKVDeysgbyuZGfEFde,The Deli,46.0,91380.0,"['chillhop', 'lo-fi beats', 'lo-fi house']"
3m1IaEwT7D9hFKOfpz5VHk,[bsd.u],40.0,108885.0,"['chillhop', 'japanese chillhop', 'lo-fi beats']"
5JKePhHHAtaMvBoWuULgm6,Bennett Coast,49.0,20192.0,['chill pop']
62AlnDIQccDoQ5FPZRrSL3,Solace,39.0,7861.0,"['lo-fi chill', 'sad lo-fi']"
0lgENJQUkqkDbpsTYEayOr,JUNNY,58.0,305777.0,['korean r&b']
35bvbFIyBxIh8wXa2eZgFI,nekoi,33.0,8196.0,['lo-fi chill']
4wO0kHiOwf8l9VMJJN9HmG,Shoffy,46.0,116886.0,"['chill pop', 'la pop']"
5S68VYXiXt6oq30pKqQAuV,Dane Amar,48.0,28841.0,['asian american hip hop']
45iYm4bGYfT8nY4RxNBhlr,Jereena Montemayor,49.0,41131.0,['bedroom soul']
5b0XQwyoJBFd3MwL2YxEPO,Nohidea,46.0,97316.0,"['lo-fi beats', 'lo-fi rap']"
7fWrZ2q4fGZAnuCPfgSU52,Cody Lovaas,43.0,29812.0,['la pop']
6jsjhAEteAlY0vCiLvMLBA,ROZES,58.0,121046.0,"['alt z', 'indie poptimism']"
47gu4SATKHrRcdo5AbmZwp,APOLLYON.,33.0,429.0,[]
2ejQ1UJwXr5ZuNVHc95SNA,XANSEII.,33.0,3265.0,['sad lo-fi']
13ACz7DIictCpSYGglNTHs,Philanthrope,49.0,42997.0,"['chillhop', 'lo-fi beats']"
6QrRSfwkZsixVIgDRhpToh,Ian Ewing,41.0,22332.0,['chillhop']
1IJe80moz409PtxW4llPFw,Sleepy Fish,45.0,40384.0,['chillhop']
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,58.0,374605.0,"['alt z', 'modern indie pop']"
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,63.0,882210.0,"['alt z', 'gen z singer-songwriter']"
3JDG63cSaK3xgDnB2H55Xp,Audrey Mika,48.0,165188.0,['modern indie pop']
38lJ5B9ZBk3zsRKEf3oG2R,Konteks,47.0,10941.0,"['chillhop', 'lo-fi beats']"
5FsfZj0Mp6YwEWytuJUcWt,Jinsang,54.0,201737.0,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']"
5akLE4T9GWOcySnGtZdBC3,Burgettii,38.0,5350.0,"['lo-fi chill', 'sad lo-fi']"
5c7oIOloT3runmK9YMayzJ,Ethan Dufault,42.0,19195.0,['cedm']
2BuSNpxpMGJGiAAWJYJT2t,Noisestorm,49.0,147870.0,"['dancefloor dnb', 'gaming edm', 'speedrun']"
3A4ei4RiCL5NLy4D7RpVdk,Adzmilli,31.0,8527.0,"['chill drill', 'melodic drill']"
4Kbxm7oCQujaslLxf9q7k2,SKY-HI,46.0,174126.0,['japanese chill rap']
1GpgROLET8tI7DKTRz4EgO,3RACHA of Stray Kids,33.0,114188.0,[]
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,78.0,9905364.0,"['k-pop', 'k-pop boy group']"
6PvScqSJuICxvoA3UDYPmu,JON VINYL,48.0,69209.0,"['canadian contemporary r&b', 'indie r&b']"
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,68.0,1330707.0,['alt z']
1sdnOXw9epamqw5ERPK8T5,Valntn,39.0,14160.0,[]
4uSOt6gWpmhpmzGtfF9KWs,Tray Haggerty,37.0,2544.0,[]
00OF0nwYaoBSO3AnPVq3vE,Johnny Stimson,54.0,231374.0,['singer-songwriter pop']
3tPQOjkxO3mrYrrgkTeXgH,Nikhita Gandhi,68.0,378543.0,['modern bollywood']
5x9D1BQ3KrPulWex1fEqqd,Elijah Gonzales,30.0,4504.0,"['lo-fi chill', 'sad lo-fi']"
3DEdNjxF3ea9taOMCXouZ6,Sainté,61.0,216226.0,['chill drill']
6oqHT4S7trO98T8NkbQJ4h,dyl dion,48.0,21823.0,['bedroom r&b']
6bmlMHgSheBauioMgKv2tn,Powfu,67.0,1189921.0,"['sad lo-fi', 'sad rap']"
6mHcziq4XT3ejLdrEM6xwk,Canking,46.0,12402.0,"['chill drill', 'melodic drill']"
3ZA5bjFosTjcP6FFD6NdBJ,Ess2Mad,43.0,5242.0,['persian drill']
47EG7z3qx2JbwpTDSqRPTB,NÜ,34.0,5658.0,['lo-fi chill']
1DPCiDQkLqz5UBwLKknDPN,Nvr/Mnd,33.0,2520.0,['lo-fi chill']
2jwRHcdgkRhelYEMqndDKe,Yxngxr1,52.0,139512.0,['sad rap']
7FIqXqYZHMomTAcTXF4UHu,Milky Day,49.0,45195.0,['bedroom r&b']
1XLYJ9VzlgEpBdlkC4MhOL,frad,50.0,143732.0,['anime lo-fi']
2OuXA3zTqSBjchwV4jD5gL,Hayne,44.0,7063.0,[]
0dUYLC7DLjeS8gIh8cz2Pq,Jenevieve,52.0,142413.0,['alternative r&b']
65ZGdYSRT3Rmv6P7DN4XCC,Pandrezz,51.0,43426.0,['lo-fi study']
31jYTsfmnHqcK7ahdqlqmo,Epektase,44.0,3153.0,['lo-fi study']
4ClziihVpBeFXNyDH83Lde,UMI,58.0,860791.0,"['alternative r&b', 'bedroom soul']"
73BLwSX6gsNeVzS7DgI4xe,grentperez,62.0,396856.0,['bedroom r&b']
0UCbydneMuhqhsaF5qQu30,Sway Bleu,32.0,21011.0,"['bedroom r&b', 'chill r&b']"
2Fc1UZXKRmPpWWx1sxcb9m,SwuM,49.0,84516.0,"['chillhop', 'lo-fi beats']"
2b0aKuno01NxPWVCUVIEc8,Elijah Who,53.0,178971.0,"['lo-fi beats', 'lo-fi rap']"
33crDRqANd3NQHJagZkQ7O,slchld,56.0,315647.0,"['bedroom r&b', 'canadian contemporary r&b', 'chill r&b']"
3hxOD0IMrJU5DwOnULXXLV,INTRN,36.0,5985.0,['lo-fi chill']
4SwV4H2atecTIdXKyLfSfR,Nieman,39.0,18657.0,"['chill r&b', 'la pop']"
2DqImimq9vdEbnQBxGgihQ,Laica,39.0,27069.0,"['bedroom r&b', 'chill r&b']"
4pwqNyMSvuv7VOhQBdjB6Q,eevee,48.0,162720.0,"['japanese chillhop', 'lo-fi beats']"
41tlGPBvFWRfo0lU6PZEcF,Shiloh Dynasty,0.0,13240.0,[]
0GtsWuDVu0TXXf6XNsmJrL,Shiloh Beat,31.0,1111.0,[]
32Yftem1IqHK8e2aJWbvrm,Unclenathannn,49.0,23662.0,"['lo-fi chill', 'sad lo-fi']"
4Rsw28ARMutnjj588QlyWT,KAVO,36.0,6256.0,['chill drill']
0tOWWVeVRQUE7nS0J43Zm9,Prinz,62.0,137326.0,['chill drill']
0PfJ0SW9UpzczeHL5hgdwL,Liilz,50.0,31403.0,['melodic drill']
1J8P3Xd19imC48x8qnxxFV,Highland Peak,37.0,4993.0,['acoustic chill']
225l1KEprObX8xgl8xo2Gc,BluntOne,49.0,22488.0,"['chillhop', 'lo-fi beats', 'lo-fi study']"
2mt3wR9B4tg9KXvICFYhqM,Baen Mow,47.0,614.0,"['hungarian underground rap', 'lo-fi study']"
5xJ9q1lHwa8AShRof94oIt,Phlocalyst,55.0,14643.0,['lo-fi study']
2AxrVFAwr5CE7AEe0ZTwlX,Alrahim Wright III,32.0,7656.0,"['lo-fi chill', 'sad lo-fi', 'sad rap']"
5WUPK2bOwlRrSeoC87ygC4,K1,45.0,38316.0,"['chill drill', 'melodic drill']"
4CJAJc3P508XZPuIOi1c8D,Takahiro Izumikawa,35.0,1181.0,[]
1RmSC77TcLJOAryLDXEpbZ,ZRobb,47.0,2820.0,['sad lo-fi']
04xEkodoWyFji8icX911jM,Miso,43.0,83379.0,"['korean electropop', 'korean r&b']"
6JxQbC46LapcvanSk4J3OP,Alt Bloom,42.0,20653.0,['singer-songwriter pop']
0ENnerFBtqPaVUcHadXU2w,Hojean,56.0,188185.0,['bedroom r&b']
2TXiTMAJtmAIe8tpHrZBtZ,Marc Wavy,32.0,8671.0,['chill r&b']
6xLeeQEqxKiq6mXCgvFKSg,artemis orion,35.0,4987.0,['lo-fi chill']
1CyAtnOmpHpo7OcTqkLMnR,Astrus*,39.0,28362.0,"['aesthetic rap', 'sad rap']"
3zDGjdtoxUiH7YcTWOdtMd,LAKEY INSPIRED,49.0,172042.0,['chillhop']
5dhseP7KiICmkxT5waM1Md,Jaylon Ashaun,49.0,30260.0,[]
1N8Y4kaIF0ktxmylgsvUiY,Rewind,34.0,3520.0,['lo-fi chill']
77BP4JTdJ4D393H7e1arNe,swablu,27.0,1714.0,['lo-fi chill']
3HXLY1sNXIxHfulrjPiRf5,joan,47.0,180460.0,"['hopebeat', 'indietronica', 'little rock indie']"
3IjHX8KZKoeq3X4QgXxqbT,JAY B,48.0,553120.0,['k-pop']
7rgCh0Go1ezmcV75kXQM2T,Engelwood,48.0,104828.0,['chillhop']
6uh1b60xvJwoo2VrAv8RBV,Federico Martelli,16.0,19.0,[]
6d8kCkHhKJdEIANjafcD17,Byjoelmichael,33.0,1364.0,[]
6K1Arugub6xpjLfkJfgCZL,Hinshi,37.0,5286.0,"['lo-fi chill', 'sad lo-fi']"
4ZguwlmrdElUZaO36dRTbn,Ondi Vil,39.0,22926.0,"['lo-fi chill', 'sad lo-fi']"
6Lx82nbEVfeTfEa4yT01Jo,Ben Kessler,50.0,26243.0,['gen z singer-songwriter']
1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,70.0,631686.0,"['alt z', 'boston folk', 'indie pop']"
0clfID6QXqVAUhgm7QHpwF,Adam Turley,40.0,16611.0,[]
1plTV3dffWAksGX2XEQKvS,suggi,44.0,157940.0,[]
3XYVGehxrRKN0Rt5Rp7e8w,Moxas,46.0,66155.0,"['sad lo-fi', 'sad rap']"
7GsvnIE0bUBu6WZXO3ryJe,Sebastian Kamae,48.0,9324.0,"['lo-fi beats', 'lo-fi study']"
7AObJiF0vqNNnysunp45om,Mindr,34.0,252.0,[]
4PMAJlYIlc9EafX6z8lwZ3,Raimu,51.0,16568.0,"['anime lo-fi', 'japanese chillhop', 'lo-fi study']"
7rvToKFpMMPIwV1kr6MUJI,luca.,22.0,662.0,['lo-fi chill']
4B53ZdPG7X8UrnLQB1gFBZ,Walmoods,18.0,569.0,[]
3yu4VilcxpQ6h35vRcemBp,Tenno,50.0,23707.0,"['japanese chillhop', 'lo-fi study']"
3HX0wFvwBn3wbxrtHuEUus,Bailey Jehl,47.0,12602.0,['acoustic chill']
3daREed4KlrtvohgJjSkJr,Hashir,39.0,16347.0,['lo-fi chill']
4N7IToHBlPXqlrXiv1Nij6,rei brown,49.0,125430.0,[]
1fQWUHoSWhlrc9rmHi2xnE,Nbdy,45.0,110916.0,"['dark r&b', 'trap soul']"
